,person_id,household_id,age,PNUM,sex,pemploy,pstudent,ptype,school_zone_id,workplace_zone_id,free_parking_at_work,cdap_activity,mandatory_tour_frequency,alternatives_id
415,264151,226891,22,1,2,3,2,3,9,-1,False,M,school1,0
416,264152,226891,28,2,1,2,3,2,-1,9,False,N,,9
417,264187,226909,62,1,2,3,2,3,13,-1,False,M,school1,0
418,264188,226909,27,2,1,2,3,2,-1,2,False,M,work1,0
419,264243,226937,64,1,2,3,3,4,-1,-1,False,H,,0
420,264244,226937,29,2,2,2,2,3,9,13,False,N,,58
421,264247,226939,20,1,2,3,3,4,-1,-1,False,H,,0
422,264248,226939,23,2,1,1,3,1,-1,22,False,M,work1,0
423,264267,226949,62,1,2,3,2,3,13,-1,False,H,,0
424,264268,226949,27,2,1,2,3,2,-1,11,False,N,,1
425,264377,227004,29,1,1,2,3,2,-1,8,False,M,work1,0
426,264378,227004,28,2,1,3,3,4,-1,-1,False,N,,69
427,264413,227022,33,1,1,2,2,3,9,9,False,M,work1,0
428,264414,227022,30,2,1,3,2,3,9,-1,False,M,school1,0
429,264511,227071,22,1,2,3,2,3,9,-1,False,N,,5
430,264512,227071,28,2,1,2,3,2,-1,10,False,N,,1
431,264711,227171,38,1,2,3,3,4,-1,-1,False,N,,7
432,264712,227171,42,2,1,2,3,2,-1,2,False,M,work1,0
433,264835,227233,20,1,1,3,2,3,12,-1,False,M,school1,0
434,264836,227233,18,2,2,1,3,1,-1,9,False,N,,7
435,264883,227257,47,1,2,2,3,2,-1,12,False,N,,7
436,264884,227257,30,2,1,3,3,4,-1,-1,False,N,,1
437,264903,227267,22,1,1,2,3,2,-1,16,False,H,,0
438,264904,227267,22,2,2,3,2,3,13,-1,False,H,,0
439,264913,227272,37,1,1,2,3,2,-1,1,False,M,work2,0
440,264914,227272,24,2,2,3,3,4,-1,-1,False,N,,64
441,264953,227292,49,1,1,3,3,4,-1,-1,False,H,,0
442,264954,227292,54,2,2,1,3,1,-1,1,False,N,,33
443,264961,227296,37,1,1,2,3,2,-1,24,False,H,,0
444,264962,227296,24,2,2,3,3,4,-1,-1,False,N,,11
445,322997,256314,58,1,1,1,3,1,-1,9,False,M,work1,0
446,322998,256314,43,2,1,2,3,2,-1,14,False,M,work1,0
447,323019,256325,50,1,1,1,3,1,-1,13,False,H,,0
448,323020,256325,37,2,1,1,3,1,-1,2,False,M,work2,1
449,323027,256329,53,1,2,1,3,1,-1,21,False,M,work1,0
450,323028,256329,30,2,2,2,2,3,9,4,False,N,,0
451,323067,256349,23,1,1,1,3,1,-1,2,False,M,work1,0
452,323068,256349,23,2,1,2,3,2,-1,16,False,M,work1,33
453,323181,256406,41,1,1,2,3,2,-1,7,False,M,work1,0
454,323182,256406,39,2,2,2,3,2,-1,10,False,M,work1,0
455,323261,256446,41,1,1,2,3,2,-1,4,False,M,work1,1
456,323262,256446,39,2,2,2,3,2,-1,4,False,M,work1,0
457,323343,256487,39,1,1,1,3,1,-1,7,False,M,work1,0
458,323344,256487,22,2,1,1,3,1,-1,7,False,M,work1,0
459,323355,256493,40,1,1,2,3,2,-1,4,False,N,,1
460,323356,256493,39,2,1,2,3,2,-1,14,False,M,work1,0
461,323365,256498,31,1,2,1,3,1,-1,4,False,M,work1,0
462,323366,256498,32,2,1,2,2,3,13,20,False,M,work1,7
463,323517,256574,60,1,2,1,3,1,-1,13,False,M,work1,0
464,323518,256574,53,2,1,1,3,1,-1,4,False,M,work1,0
465,323535,256583,40,1,1,2,3,2,-1,16,False,M,work1,34
466,323536,256583,39,2,1,2,3,2,-1,9,False,M,work1,0
467,323689,256660,22,1,2,2,3,2,-1,1,False,M,work1,0
468,323690,256660,23,2,2,2,3,2,-1,5,False,H,,0
469,323757,256694,49,1,2,1,3,1,-1,4,False,M,work1,0
470,323758,256694,18,2,2,1,3,1,-1,13,False,H,,0
471,323777,256704,23,1,1,1,3,1,-1,16,False,M,work1,0
472,323778,256704,23,2,1,2,3,2,-1,11,False,M,work1,1
473,323783,256707,23,1,1,2,3,2,-1,16,False,M,work1,0
474,323784,256707,21,2,1,1,3,1,-1,16,False,M,work1,7
475,323881,256756,50,1,1,1,3,1,-1,12,True,M,work1,9
476,323882,256756,37,2,1,1,3,1,-1,7,False,M,work1,0
477,323887,256759,40,1,1,2,3,2,-1,9,False,M,work1,0
478,323888,256759,39,2,1,2,3,2,-1,22,False,M,work1,0
479,323891,256761,49,1,2,1,3,1,-1,4,False,M,work1,0
480,323892,256761,18,2,2,1,3,1,-1,5,False,N,,3
481,323997,256814,31,1,2,1,3,1,-1,22,False,M,work1,0
482,323998,256814,32,2,1,2,2,3,13,18,False,M,work1,0
483,324047,256839,25,1,2,2,3,2,-1,9,False,H,,0
484,324048,256839,30,2,1,1,3,1,-1,22,False,N,,9
485,324049,256840,60,1,2,1,3,1,-1,2,False,H,,0
486,324050,256840,53,2,1,1,3,1,-1,4,False,M,work1,2
487,324051,256841,64,1,1,1,3,1,-1,13,False,M,work1,0
488,324052,256841,58,2,2,1,3,1,-1,2,True,M,work1,0
489,324127,256879,40,1,1,2,3,2,-1,4,False,M,work1,0
490,324128,256879,39,2,1,2,3,2,-1,14,False,M,work1,0
491,324141,256886,19,1,2,1,3,1,-1,10,False,M,work1,9
492,324142,256886,47,2,2,2,3,2,-1,18,False,M,work1,0
493,324143,256887,23,1,1,2,3,2,-1,12,False,N,,9
494,324144,256887,21,2,1,1,3,1,-1,16,False,H,,0
495,324157,256894,31,1,2,1,3,1,-1,12,True,N,,7
496,324158,256894,32,2,1,2,2,3,13,24,False,M,work1,0
497,324213,256922,53,1,2,1,3,1,-1,16,False,M,work1,0
498,324214,256922,30,2,2,2,2,3,14,12,False,M,work1,0
499,324239,256935,40,1,1,1,3,1,-1,13,False,M,work1,0
500,324240,256935,51,2,1,1,3,1,-1,14,False,N,,9
501,324281,256956,23,1,1,2,3,2,-1,9,False,M,work1,5
502,324282,256956,22,2,1,2,3,2,-1,11,False,M,work1,9
503,324359,256995,28,1,1,2,3,2,-1,16,False,N,,9
504,324360,256995,34,2,1,2,3,2,-1,9,False,M,work1,0
505,324455,257043,45,1,2,1,3,1,-1,21,False,M,work1,0
506,324456,257043,18,2,2,2,1,6,13,12,False,H,,0
507,324469,257050,25,1,1,2,2,3,12,15,False,M,work1,0
508,324470,257050,54,2,2,2,2,3,13,16,False,M,work1,0
509,324587,257109,25,1,2,2,3,2,-1,16,False,M,work1,0
510,324588,257109,30,2,2,2,2,3,12,17,False,M,work1,0
511,324651,257141,30,1,2,1,3,1,-1,12,False,M,work1,0
512,324652,257141,31,2,1,1,3,1,-1,14,False,M,work1,0
513,324713,257172,51,1,2,1,3,1,-1,16,False,M,work1,0
514,324714,257172,51,2,1,1,3,1,-1,15,False,M,work1,9
515,324721,257176,51,1,2,1,3,1,-1,15,False,M,work1,0
516,324722,257176,51,2,1,1,3,1,-1,12,False,M,work1,9
517,324757,257194,23,1,1,1,3,1,-1,6,False,M,work1,0
518,324758,257194,28,2,1,2,3,2,-1,18,False,M,work1,0
519,324801,257216,36,1,1,2,3,2,-1,15,False,M,work1,9
520,324802,257216,24,2,1,2,3,2,-1,8,False,M,work1,0
521,324823,257227,63,1,1,2,3,2,-1,17,False,M,work1,0
522,324824,257227,62,2,2,2,3,2,-1,24,False,M,work1,3
523,324909,257270,61,1,1,1,3,1,-1,4,False,M,work1,1
524,324910,257270,53,2,2,2,3,2,-1,9,False,H,,0
525,325071,257351,29,1,2,2,3,2,-1,16,False,N,,7
526,325072,257351,28,2,1,1,3,1,-1,1,False,M,work1,0
527,325115,257373,25,1,2,2,3,2,-1,1,False,M,work1,0
528,325116,257373,27,2,2,2,3,2,-1,14,False,M,work1,0
529,325173,257402,36,1,1,1,3,1,-1,9,False,M,work1,0
530,325174,257402,47,2,1,1,3,1,-1,15,False,M,work1,0
531,325243,257437,58,1,1,1,3,1,-1,14,False,M,work1,0
532,325244,257437,45,2,2,1,3,1,-1,4,False,M,work1,0
533,325341,257486,45,1,2,1,3,1,-1,21,False,M,work1,0
534,325342,257486,23,2,2,1,3,1,-1,8,False,M,work1,0
535,325377,257504,26,1,2,1,3,1,-1,4,False,M,work1,0
536,325378,257504,22,2,2,2,2,3,14,14,False,M,work1,0
537,325383,257507,26,1,2,1,3,1,-1,1,False,N,,14
538,325384,257507,22,2,2,2,2,3,12,1,False,M,work_and_school,0
539,325431,257531,22,1,2,2,3,2,-1,12,False,M,work1,0
540,325432,257531,22,2,2,2,3,2,-1,2,False,N,,7
541,325477,257554,53,1,2,2,3,2,-1,16,False,M,work1,0
542,325478,257554,47,2,1,2,3,2,-1,2,False,M,work1,0
543,325489,257560,53,1,2,2,3,2,-1,8,False,N,,21
544,325490,257560,47,2,1,2,3,2,-1,2,False,N,,1
545,325553,257592,33,1,2,1,3,1,-1,7,False,M,work1,0
546,325554,257592,33,2,1,1,3,1,-1,2,False,M,work1,0
547,325623,257627,21,1,2,2,2,3,13,17,False,M,work_and_school,0
548,325624,257627,18,2,2,1,3,1,-1,15,False,M,work1,0
549,325625,257628,21,1,2,2,2,3,13,6,False,N,,13
550,325626,257628,18,2,2,1,3,1,-1,16,False,H,,0
551,325751,257691,23,1,1,2,3,2,-1,16,False,M,work1,0
552,325752,257691,21,2,1,1,3,1,-1,13,False,M,work1,0
553,325753,257692,29,1,1,2,2,3,13,7,False,M,work1,0
554,325754,257692,37,2,2,2,2,3,13,16,False,M,work1,0
555,325789,257710,19,1,2,1,3,1,-1,16,False,M,work1,0
556,325790,257710,47,2,2,2,3,2,-1,12,False,M,work1,0
557,325893,257762,45,1,1,1,3,1,-1,19,False,H,,0
558,325894,257762,51,2,2,1,3,1,-1,11,False,H,,0
559,325939,257785,40,1,1,1,3,1,-1,2,False,M,work1,0
560,325940,257785,51,2,1,1,3,1,-1,10,False,M,work1,0
561,326057,257844,22,1,2,1,3,1,-1,22,False,M,work1,0
562,326058,257844,24,2,1,1,3,1,-1,2,False,M,work1,7
563,385385,287508,44,1,2,3,2,3,12,-1,False,M,school1,0
564,385386,287508,2,2,2,4,1,8,6,-1,False,N,,3
565,385449,287540,44,1,2,3,2,3,9,-1,False,M,school1,0
566,385450,287540,2,2,2,4,1,8,8,-1,False,M,school1,0
567,385519,287575,45,1,2,3,3,4,-1,-1,False,N,,7
568,385520,287575,11,2,1,4,1,7,3,-1,False,M,school1,0
569,385533,287582,42,1,2,3,3,4,-1,-1,False,N,,7
570,385534,287582,7,2,2,4,1,7,8,-1,False,H,,0
571,385571,287601,44,1,2,3,3,4,-1,-1,False,N,,7
572,385572,287601,11,2,1,4,1,7,8,-1,False,M,school1,0
573,385609,287620,51,1,2,3,3,4,-1,-1,False,N,,1
574,385610,287620,17,2,2,3,1,6,13,-1,False,N,,9
575,385699,287665,22,1,2,3,3,4,-1,-1,False,N,,3
576,385700,287665,0,2,2,4,1,8,7,-1,False,H,,0
577,385741,287686,34,1,2,3,2,3,13,-1,False,M,school1,0
578,385742,287686,8,2,2,4,1,7,9,-1,False,M,school1,0
579,385825,287728,32,1,1,3,3,4,-1,-1,False,N,,1
580,385826,287728,15,2,2,4,1,7,13,-1,False,M,school1,0
581,386001,287816,42,1,2,3,2,3,12,-1,False,M,school1,0
582,386002,287816,11,2,2,4,1,7,10,-1,False,M,school1,0
583,386007,287819,42,1,2,3,2,3,13,-1,False,N,,42
584,386008,287819,11,2,2,4,1,7,9,-1,False,M,school1,3
585,386017,287824,46,1,2,3,3,4,-1,-1,False,H,,0
586,386018,287824,14,2,1,4,1,7,8,-1,False,M,school1,0
587,386061,287846,50,1,1,3,3,4,-1,-1,False,N,,1
588,386062,287846,16,2,1,3,1,6,13,-1,False,M,school1,0
589,386095,287863,32,1,1,3,3,4,-1,-1,False,N,,7
590,386096,287863,15,2,2,4,1,7,13,-1,False,N,,7
591,386123,287877,51,1,2,3,3,4,-1,-1,False,N,,1
592,386124,287877,17,2,2,3,1,6,13,-1,False,H,,0
593,386155,287893,42,1,2,3,3,4,-1,-1,False,N,,9
594,386156,287893,7,2,2,4,1,7,21,-1,False,M,school1,0
595,386235,287933,42,1,2,3,2,3,13,-1,False,M,school1,0
596,386236,287933,11,2,2,4,1,7,10,-1,False,M,school1,0
597,386285,287958,44,1,2,3,3,4,-1,-1,False,N,,7
598,386286,287958,8,2,1,4,1,7,10,-1,False,M,school1,0
599,417595,303613,31,1,2,2,3,2,-1,19,False,M,work1,5
600,417596,303613,5,2,2,4,1,8,18,-1,False,H,,0
601,417723,303677,31,1,2,2,3,2,-1,5,False,N,,35
602,417724,303677,5,2,2,4,1,8,7,-1,False,M,school1,0
603,417739,303685,31,1,2,2,3,2,-1,2,False,N,,7
604,417740,303685,5,2,2,4,1,8,10,-1,False,N,,3
605,417889,303760,36,1,1,1,3,1,-1,22,True,M,work1,0
606,417890,303760,14,2,1,4,1,7,9,-1,False,M,school1,0
607,417947,303789,23,1,2,1,3,1,-1,7,False,M,work1,0
608,417948,303789,3,2,2,4,1,8,10,-1,False,M,school1,0
609,417959,303795,31,1,2,2,3,2,-1,9,False,N,,5
610,417960,303795,5,2,2,4,1,8,10,-1,False,M,school1,0
611,417983,303807,22,1,2,2,2,3,9,9,False,N,,2
612,417984,303807,7,2,2,4,1,7,11,-1,False,H,,0
613,417987,303809,43,1,1,1,3,1,-1,14,False,M,work1,0
614,417988,303809,6,2,2,4,1,7,9,-1,False,M,school1,0
615,418027,303829,23,1,2,1,3,1,-1,5,False,M,work1,0
616,418028,303829,3,2,2,4,1,8,11,-1,False,M,school1,0
617,418087,303859,39,1,2,1,3,1,-1,14,False,M,work1,0
618,418088,303859,15,2,1,4,1,7,13,-1,False,M,school1,9
619,418215,303923,22,1,2,2,2,3,10,10,False,M,work_and_school,0
620,418216,303923,7,2,2,4,1,7,11,-1,False,M,school1,0
621,418371,304001,33,1,2,2,3,2,-1,1,False,M,work1,0
622,418372,304001,8,2,1,4,1,7,10,-1,False,N,,9
623,418389,304010,25,1,2,1,3,1,-1,2,False,N,,1
624,418390,304010,4,2,2,4,1,8,20,-1,False,M,school1,13
625,418441,304036,35,1,2,1,3,1,-1,14,False,M,work1,65
626,418442,304036,0,2,1,4,1,8,10,-1,False,M,school1,0
627,418511,304071,48,1,1,1,3,1,-1,15,False,M,work1,0
628,418512,304071,16,2,1,3,1,6,13,-1,False,M,school1,0
629,418543,304087,45,1,2,2,3,2,-1,9,False,M,work1,66
630,418544,304087,10,2,2,4,1,7,7,-1,False,M,school1,0
631,418615,304123,31,1,2,2,3,2,-1,19,False,M,work1,0
632,418616,304123,5,2,2,4,1,8,10,-1,False,N,,1
633,418681,304156,40,1,2,1,3,1,-1,12,False,M,work1,0
634,418682,304156,3,2,1,4,1,8,10,-1,False,N,,3
635,418699,304165,23,1,2,1,3,1,-1,24,False,M,work1,0
636,418700,304165,3,2,2,4,1,8,8,-1,False,H,,0
637,418767,304199,22,1,2,2,2,3,13,16,False,M,work1,0
638,418768,304199,7,2,2,4,1,7,17,-1,False,M,school1,0
639,418847,304239,22,1,2,2,2,3,12,21,False,N,,38
640,418848,304239,7,2,2,4,1,7,8,-1,False,M,school1,0
641,418919,304275,43,1,1,1,3,1,-1,16,False,M,work1,0
642,418920,304275,6,2,2,4,1,7,17,-1,False,N,,10
643,418991,304311,56,1,1,2,3,2,-1,2,False,N,,5
644,418992,304311,10,2,1,4,1,7,11,-1,False,M,school1,0
645,470356,328721,61,1,1,3,3,4,-1,-1,False,N,,1
646,470357,328721,57,2,2,3,3,4,-1,-1,False,N,,2
647,470358,328721,24,3,2,3,2,3,12,-1,False,M,school1,0
648,535057,350288,56,1,1,2,3,2,-1,15,False,M,work1,0
649,535058,350288,56,2,2,1,3,1,-1,9,False,M,work1,0
650,535059,350288,21,3,1,2,2,3,10,21,False,M,work1,0
651,535132,350313,56,1,1,2,3,2,-1,16,False,M,work2,0
652,535133,350313,56,2,2,1,3,1,-1,22,False,M,work2,0
653,535134,350313,21,3,1,2,2,3,9,22,False,M,work1,0
654,554365,356724,25,1,2,3,3,4,-1,-1,False,N,,7
655,554366,356724,26,2,1,3,3,4,-1,-1,False,N,,9
656,554367,356724,0,3,1,4,1,8,7,-1,False,N,,56
657,554464,356757,25,1,1,3,3,4,-1,-1,False,H,,0
658,554465,356757,25,2,2,3,3,4,-1,-1,False,H,,0
659,554466,356757,0,3,2,4,1,8,8,-1,False,M,school1,0
660,554623,356810,26,1,1,3,3,4,-1,-1,False,H,,0
661,554624,356810,31,2,2,3,2,3,13,-1,False,M,school1,0
662,554625,356810,8,3,1,4,1,7,9,-1,False,N,,13
663,554656,356821,43,1,2,3,3,4,-1,-1,False,N,,7
664,554657,356821,13,2,1,4,1,7,10,-1,False,M,school1,0
665,554658,356821,12,3,2,4,1,7,9,-1,False,M,school1,0
666,594625,370144,23,1,2,2,3,2,-1,12,False,M,work1,0
667,594626,370144,6,2,2,4,1,7,9,-1,False,N,,42
668,594627,370144,4,3,1,4,1,8,7,-1,False,M,school1,0
669,594736,370181,57,1,1,3,3,4,-1,-1,False,H,,0
670,594737,370181,38,2,2,2,3,2,-1,5,False,M,work1,1
671,594738,370181,12,3,1,4,1,7,10,-1,False,M,school1,0
672,594808,370205,50,1,1,1,3,1,-1,14,False,M,work1,0
673,594809,370205,40,2,2,3,2,3,9,-1,False,M,school1,0
674,594810,370205,7,3,1,4,1,7,7,-1,False,M,school1,0
675,594979,370262,37,1,1,2,3,2,-1,9,False,N,,81
676,594980,370262,37,2,2,3,2,3,9,-1,False,M,school1,7
677,594981,370262,7,3,2,4,1,7,9,-1,False,M,school1,0
678,595078,370295,33,1,2,1,3,1,-1,9,False,M,work1,0
679,595079,370295,2,2,2,4,1,8,11,-1,False,M,school1,0
680,595080,370295,0,3,2,4,1,8,10,-1,False,M,school1,0
681,595237,370348,32,1,2,1,3,1,-1,1,False,M,work1,0
682,595238,370348,7,2,1,4,1,7,10,-1,False,M,school1,0
683,595239,370348,11,3,2,4,1,7,9,-1,False,M,school1,0
684,595375,370394,51,1,2,3,3,4,-1,-1,False,N,,1
685,595376,370394,47,2,1,2,3,2,-1,1,False,M,work1,3
686,595377,370394,15,3,1,4,1,7,13,-1,False,N,,9
687,595582,370463,31,1,1,3,3,4,-1,-1,False,N,,9
688,595583,370463,32,2,2,1,3,1,-1,1,False,M,work1,0
689,595584,370463,6,3,1,4,1,7,16,-1,False,M,school1,0
690,595684,370497,52,1,1,2,3,2,-1,4,False,H,,0
691,595685,370497,18,2,1,3,1,6,13,-1,False,H,,0
692,595686,370497,14,3,2,4,1,7,8,-1,False,M,school1,0
693,595732,370513,47,1,1,1,3,1,-1,15,False,M,work1,0
694,595733,370513,48,2,2,3,2,3,12,-1,False,N,,58
695,595734,370513,10,3,1,4,1,7,10,-1,False,M,school1,0
696,595747,370518,37,1,1,1,3,1,-1,9,False,N,,3
697,595748,370518,33,2,2,3,3,4,-1,-1,False,N,,7
698,595749,370518,1,3,1,4,1,8,16,-1,False,N,,7
699,644290,386699,47,1,1,2,3,2,-1,12,False,M,work1,0
700,644291,386699,43,2,2,1,3,1,-1,2,False,M,work1,1
701,644292,386699,7,3,1,4,1,7,9,-1,False,M,school1,0
702,644440,386749,27,1,1,1,3,1,-1,1,False,M,work1,7
703,644441,386749,5,2,2,4,1,8,9,-1,False,M,school1,0
704,644442,386749,31,3,2,1,3,1,-1,9,False,M,work1,9
705,644473,386760,28,1,1,1,3,1,-1,13,False,M,work2,0
706,644474,386760,37,2,2,2,3,2,-1,11,False,M,work1,0
707,644475,386760,0,3,1,4,1,8,16,-1,False,M,school1,0
708,644476,386761,47,1,1,2,3,2,-1,4,False,M,work1,74
709,644477,386761,43,2,2,1,3,1,-1,15,False,N,,7
710,644478,386761,7,3,1,4,1,7,20,-1,False,M,school1,0
711,644533,386780,27,1,1,1,3,1,-1,17,False,M,work1,9
712,644534,386780,5,2,2,4,1,8,17,-1,False,N,,1
713,644535,386780,31,3,2,1,3,1,-1,9,False,H,,0
714,644539,386782,28,1,1,1,3,1,-1,4,False,N,,7
715,644540,386782,37,2,2,2,3,2,-1,7,False,M,work1,0
716,644541,386782,0,3,1,4,1,8,11,-1,False,M,school1,0
717,644656,386821,52,1,1,2,2,3,12,9,False,N,,2
718,644657,386821,45,2,2,2,2,3,13,3,False,M,work1,0
719,644658,386821,16,3,1,3,1,6,9,-1,False,N,,1
720,846126,431923,47,1,1,3,3,4,-1,-1,False,H,,0
721,846127,431923,45,2,2,3,3,4,-1,-1,False,H,,0
722,846128,431923,14,3,2,4,1,7,8,-1,False,M,school1,0
723,846129,431923,11,4,1,4,1,7,6,-1,False,M,school1,0
724,846130,431923,9,5,1,4,1,7,9,-1,False,M,school1,21
725,846152,431929,28,1,1,3,3,4,-1,-1,False,N,,65
726,846153,431929,28,2,2,3,3,4,-1,-1,False,N,,7
727,846154,431929,9,3,2,4,1,7,9,-1,False,M,school1,0
728,846155,431929,6,4,2,4,1,7,8,-1,False,M,school1,9
729,846156,431929,3,5,2,4,1,8,8,-1,False,N,,9
730,846265,431952,56,1,2,3,3,4,-1,-1,False,N,,9
731,846266,431952,60,2,1,3,3,4,-1,-1,False,N,,7
732,846267,431952,17,3,1,3,1,6,13,-1,False,M,school1,0
733,846268,431952,15,4,1,4,1,7,13,-1,False,M,school1,0
734,846544,432008,44,1,1,3,3,4,-1,-1,False,H,,0
735,846545,432008,34,2,2,3,3,4,-1,-1,False,H,,0
736,846546,432008,9,3,1,4,1,7,7,-1,False,M,school1,0
737,846547,432008,7,4,2,4,1,7,6,-1,False,M,school1,0
738,846615,432022,34,1,1,3,3,4,-1,-1,False,H,,0
739,846616,432022,32,2,2,3,3,4,-1,-1,False,N,,7
740,846617,432022,5,3,2,4,1,8,20,-1,False,H,,0
741,846618,432022,3,4,1,4,1,8,9,-1,False,M,school1,0
742,846800,432059,30,1,2,3,3,4,-1,-1,False,N,,56
743,846801,432059,9,2,2,4,1,7,21,-1,False,M,school1,0
744,846802,432059,6,3,2,4,1,7,8,-1,False,M,school1,0
745,846803,432059,0,4,2,4,1,8,21,-1,False,N,,9
746,846809,432061,44,1,1,3,3,4,-1,-1,False,N,,56
747,846810,432061,34,2,2,3,3,4,-1,-1,False,N,,3
748,846811,432061,9,3,1,4,1,7,7,-1,False,N,,7
749,846812,432061,7,4,2,4,1,7,10,-1,False,N,,13
750,965126,456554,47,1,1,1,3,1,-1,24,False,M,work1,0
751,965127,456554,33,2,2,3,3,4,-1,-1,False,N,,5
752,965128,456554,13,3,2,4,1,7,10,-1,False,H,,0
753,965129,456554,10,4,2,4,1,7,8,-1,False,M,school1,0
754,965207,456572,25,1,2,2,3,2,-1,9,False,M,work1,0
755,965208,456572,11,2,1,4,1,7,9,-1,False,M,school1,0
756,965209,456572,9,3,2,4,1,7,7,-1,False,H,,0
757,965210,456572,4,4,2,4,1,8,9,-1,False,H,,0
758,965245,456581,41,1,2,1,3,1,-1,2,False,H,,0
759,965246,456581,17,2,2,3,1,6,13,-1,False,M,school1,0
760,965247,456581,12,3,1,4,1,7,9,-1,False,M,school1,0
761,965248,456581,6,4,1,4,1,7,21,-1,False,M,school1,0
762,965249,456581,1,5,1,4,1,8,9,-1,False,M,school1,0
763,965305,456594,47,1,1,1,3,1,-1,22,False,M,work2,0
764,965306,456594,33,2,2,3,3,4,-1,-1,False,H,,0
765,965307,456594,13,3,2,4,1,7,9,-1,False,H,,0
766,965308,456594,10,4,2,4,1,7,17,-1,False,H,,0
767,965348,456604,31,1,1,1,3,1,-1,9,False,M,work1,0
768,965349,456604,29,2,2,3,3,4,-1,-1,False,N,,7
769,965350,456604,8,3,1,4,1,7,7,-1,False,M,school1,0
770,965351,456604,0,4,1,4,1,8,9,-1,False,M,school1,1
771,965424,456621,41,1,2,1,3,1,-1,10,False,M,work1,79
772,965425,456621,17,2,2,3,1,6,13,-1,False,H,,0
773,965426,456621,12,3,1,4,1,7,10,-1,False,M,school1,0
774,965427,456621,6,4,1,4,1,7,9,-1,False,M,school1,0
775,965428,456621,1,5,1,4,1,8,9,-1,False,M,school1,0
776,1102428,484574,32,1,1,2,3,2,-1,2,False,N,,9
777,1102429,484574,24,2,2,3,3,4,-1,-1,False,N,,17
778,1102430,484574,24,3,1,2,3,2,-1,9,False,N,,1
779,1102431,484574,4,4,2,4,1,8,8,-1,False,H,,0
780,1102528,484594,37,1,2,1,3,1,-1,1,False,M,work1,0
781,1102529,484594,51,2,1,3,3,4,-1,-1,False,H,,0
782,1102530,484594,59,3,2,3,3,4,-1,-1,False,N,,1
783,1102531,484594,64,4,1,3,3,4,-1,-1,False,H,,0
784,1102532,484594,18,5,1,1,3,1,-1,21,False,M,work1,0
785,1102533,484594,12,6,2,4,1,7,10,-1,False,M,school1,0
786,1102534,484594,0,7,2,4,1,8,11,-1,False,H,,0
787,1102584,484606,35,1,2,1,3,1,-1,1,False,M,work1,0
788,1102585,484606,9,2,1,4,1,7,8,-1,False,H,,0
789,1102586,484606,0,3,2,4,1,8,9,-1,False,H,,0
790,1102587,484606,31,4,1,1,3,1,-1,1,False,H,,0
791,1102588,484606,14,5,2,4,1,7,10,-1,False,M,school1,0
792,1102589,484606,9,6,2,4,1,7,9,-1,False,H,,0
793,1102590,484606,35,7,2,3,3,4,-1,-1,False,N,,56
794,1102591,484606,9,8,1,4,1,7,5,-1,False,M,school1,0
795,1102592,484606,17,9,1,3,1,6,13,-1,False,H,,0
796,1102593,484606,41,10,2,3,3,4,-1,-1,False,N,,56
797,1102598,484608,51,1,1,1,3,1,-1,13,False,M,work1,0
798,1102599,484608,44,2,2,1,3,1,-1,9,False,M,work1,0
799,1102600,484608,14,3,1,4,1,7,9,-1,False,N,,3
800,1102601,484608,13,4,1,4,1,7,6,-1,False,M,school1,0
801,1102602,484608,11,5,1,4,1,7,6,-1,False,M,school1,0
802,1102617,484612,46,1,1,1,3,1,-1,9,False,M,work1,0
803,1102618,484612,43,2,2,2,3,2,-1,11,False,H,,0
804,1102619,484612,11,3,2,4,1,7,8,-1,False,M,school1,0
805,1102620,484612,8,4,2,4,1,7,8,-1,False,M,school2,0
806,1102907,484670,34,1,1,2,3,2,-1,16,False,M,work1,0
807,1102908,484670,33,2,2,2,3,2,-1,1,False,M,work1,64
808,1102909,484670,8,3,2,4,1,7,16,-1,False,M,school1,0
809,1102910,484670,4,4,2,4,1,8,9,-1,False,M,school1,56
810,1102928,484675,39,1,1,1,3,1,-1,15,False,M,work1,0
811,1102929,484675,36,2,2,1,3,1,-1,12,False,M,work1,56
812,1102930,484675,16,3,2,3,1,6,13,-1,False,M,school1,0
813,1102931,484675,13,4,1,4,1,7,25,-1,False,M,school1,0
814,1102932,484675,7,5,1,4,1,7,8,-1,False,M,school1,33
815,1102933,484675,4,6,2,4,1,8,22,-1,False,H,,0
816,1102954,484680,47,1,1,1,3,1,-1,2,False,M,work1,0
817,1102955,484680,35,2,2,1,3,1,-1,16,False,N,,7
818,1102956,484680,4,3,2,4,1,8,21,-1,False,M,school1,0
819,1102957,484680,0,4,2,4,1,8,8,-1,False,M,school1,0
820,1102986,484686,46,1,1,1,3,1,-1,4,False,M,work1,0
821,1102987,484686,42,2,2,1,3,1,-1,21,False,M,work1,0
822,1102988,484686,12,3,2,4,1,7,6,-1,False,M,school1,3
823,1102989,484686,10,4,1,4,1,7,25,-1,False,M,school1,0
824,1102990,484686,79,5,1,3,3,5,-1,-1,False,H,,0
825,1102991,484686,74,6,2,3,3,5,-1,-1,False,H,,0
826,1200607,503494,84,1,2,3,3,5,-1,-1,False,H,,0
827,1200612,503499,81,1,2,3,3,5,-1,-1,False,N,,7
828,1200615,503502,81,1,2,3,3,5,-1,-1,False,H,,0
829,1200675,503562,78,1,2,3,3,5,-1,-1,False,N,,7
